total_sqft_cleaned,bath,bhk,availability_encoded,balcony,price_per_sqft,location_reduced,price
1030.0,2.0,3.0,1,2.0,7500.0,other,77.25
1314.0,2.0,2.0,0,1.0,6392.6940639269405,Whitefield,84.0
1220.0,3.0,3.0,1,1.0,4590.163934426229,other,56.0
600.0,3.0,4.0,0,1.0,16166.666666666666,other,97.0
1590.0,2.0,3.0,1,3.0,5345.911949685535,JP Nagar,85.0
703.0,2.0,2.0,1,1.0,7041.251778093883,other,49.5
1795.0,3.0,3.0,0,2.0,3600.0,other,64.62
3000.0,3.0,4.0,1,0.0,4400.0,other,132.0
4395.0,4.0,4.0,0,2.0,5506.257110352673,Sarjapur  Road,242.0
825.0,2.0,2.0,1,1.0,4242.424242424242,Electronic City,35.0
4025.0,6.0,4.0,0,1.0,8695.652173913044,Yelahanka,350.0
1254.0,2.0,3.0,0,1.0,5582.13716108453,other,70.0
2040.0,3.0,3.0,1,2.0,5588.235294117647,Ramagondanahalli,114.0
2215.0,4.0,3.0,1,2.0,6952.5959367945825,Thigalarapalya,154.0
1478.0,2.0,2.0,1,2.0,8457.374830852503,Jalahalli,125.0
2475.0,4.0,3.0,1,3.0,13616.161616161617,Malleshwaram,337.0
1669.0,3.0,3.0,1,2.0,17855.002995805873,other,298.0
1820.0,3.0,3.0,1,2.0,4368.131868131868,other,79.5
1623.0,3.0,3.0,0,1.0,5483.672211953173,other,89.0
1243.0,2.0,2.0,1,2.0,3700.7240547063557,Haralur Road,46.0
1200.0,2.0,2.0,1,2.0,3375.0,Electronic City,40.5
1613.0,3.0,3.0,1,3.0,4463.732176069436,other,72.0
1293.0,2.0,2.0,1,2.0,6187.161639597834,other,80.0
1065.0,2.0,2.0,1,2.0,2676.056338028169,other,28.5
940.0,2.0,2.0,0,1.0,7401.063829787233,other,69.57
1181.0,2.0,3.0,1,1.0,5503.81033022862,Sarjapur  Road,65.0
2215.0,3.0,3.0,1,2.0,12415.349887133183,Malleshwaram,275.0
1100.0,2.0,1.0,1,2.0,6818.181818181818,Marathahalli,75.0
1050.0,2.0,2.0,1,1.0,3428.5714285714284,other,36.0
1260.0,2.0,3.0,1,1.0,5952.380952380952,other,75.0
2800.0,3.0,5.0,1,2.0,15178.57142857143,other,425.0
1500.0,3.0,3.0,1,2.0,3733.3333333333335,other,56.0
1200.0,6.0,6.0,1,3.0,11000.0,KR Puram,132.0
1000.0,2.0,2.0,0,0.0,6600.0,other,66.0
1530.0,3.0,3.0,1,3.0,4771.24183006536,Whitefield,73.0
1140.0,2.0,2.0,1,2.0,4035.0877192982457,HSR Layout,46.0
1864.0,3.0,3.0,1,3.0,6169.527896995708,other,115.0
1575.0,3.0,3.0,1,3.0,3492.063492063492,Sarjapur,55.0
1200.0,3.0,3.0,0,2.0,8750.0,other,105.0
945.0,2.0,2.0,1,1.0,4761.9047619047615,Raja Rajeshwari Nagar,45.0
1691.0,3.0,3.0,1,2.0,5913.660555884092,Sarjapur  Road,100.0
1200.0,2.0,2.0,1,3.0,11250.0,other,135.0
1220.0,3.0,3.0,0,1.0,2889.344262295082,Electronic City Phase II,35.25
600.0,1.0,1.0,1,1.0,5833.333333333333,Kengeri,35.0
1160.0,2.0,2.0,0,2.0,3362.0689655172414,Whitefield,39.0
1950.0,2.0,3.0,1,2.0,4589.74358974359,other,89.5
1650.0,3.0,3.0,1,1.0,5151.515151515152,other,85.0
2400.0,4.0,4.0,1,1.0,6250.0,other,150.0
795.0,1.0,2.0,1,1.0,4100.62893081761,other,32.6
800.0,5.0,5.0,1,1.0,11875.0,other,95.0
1400.0,5.0,5.0,1,1.0,6928.571428571428,TC Palaya,97.0
2285.0,4.0,3.0,1,1.0,7221.006564551422,other,165.0
1243.0,2.0,2.0,1,2.0,3700.7240547063557,Haralur Road,46.0
1263.0,2.0,2.0,1,1.0,4077.593032462391,other,51.5
1200.0,4.0,5.0,1,2.0,9583.333333333334,other,115.0
1345.0,2.0,3.0,1,1.0,5130.111524163569,Hennur,69.0
4400.0,5.0,5.0,1,3.0,5454.545454545455,other,240.0
1360.0,2.0,3.0,1,1.0,4264.705882352941,Electronic City,58.0
1026.0,2.0,2.0,1,1.0,5901.559454191033,Sarjapur  Road,60.55
1050.0,2.0,2.0,1,2.0,3619.0476190476193,other,38.0
1460.0,3.0,3.0,1,3.0,5205.479452054795,Uttarahalli,76.0
1525.0,2.0,3.0,1,2.0,5998.688524590164,other,91.48
1843.0,3.0,3.0,1,2.0,4612.045577862181,Kanakpura Road,85.0
1000.0,2.0,2.0,0,3.0,2500.0,other,25.0
1642.0,2.0,3.0,1,1.0,7003.654080389769,Koramangala,115.0
1200.0,2.0,3.0,1,0.0,5500.0,TC Palaya,66.0
975.0,2.0,2.0,1,1.0,6153.846153846154,other,60.0
1075.0,2.0,3.0,1,1.0,4093.0232558139537,Bisuvanahalli,44.0
1210.0,2.0,2.0,0,1.0,6440.495867768595,Panathur,77.93
2000.0,3.0,3.0,1,2.0,5000.0,other,100.0
1225.0,2.0,2.0,1,0.0,5551.0204081632655,Akshaya Nagar,68.0
1290.0,2.0,2.0,1,1.0,6204.651162790698,Jakkur,80.04
1220.0,2.0,2.0,1,0.0,4590.163934426229,other,56.0
1500.0,2.0,1.0,1,0.0,5666.666666666667,other,85.0
1361.0,2.0,2.0,1,2.0,5804.555473916238,Kaggadasapura,79.0
2801.25,4.0,5.0,1,1.0,16492.637215528783,other,462.0
1394.0,2.0,2.0,1,2.0,6097.5609756097565,other,85.0
870.0,2.0,2.0,1,1.0,3103.448275862069,Yelahanka,27.0
5000.0,5.0,4.0,1,3.0,6000.0,other,300.0
1222.0,2.0,2.0,0,2.0,8019.639934533551,Rajaji Nagar,98.0
1420.0,2.0,2.0,1,1.0,6999.295774647887,Hebbal,99.39
1846.0,3.0,3.0,1,2.0,7313.109425785482,Bellandur,135.0
1688.12,2.0,2.0,1,1.0,15994.123640499492,other,270.0
1167.0,2.0,2.0,1,2.0,5491.002570694088,Yeshwanthpur,64.08
902.0,2.0,2.0,1,2.0,2771.6186252771618,other,25.0
2422.0,4.0,4.0,1,3.0,5573.905862923204,other,135.0
1050.0,2.0,2.0,1,2.0,5000.0,Rachenahalli,52.5
1000.0,2.0,2.0,1,0.0,5000.0,other,50.0
1260.0,2.0,2.0,1,0.0,4603.174603174603,other,58.0
3000.0,3.0,3.0,1,2.0,15000.0,other,450.0
939.0,2.0,2.0,1,2.0,4153.35463258786,Jigani,39.0
1590.0,6.0,9.0,1,1.0,9433.962264150943,other,150.0
600.0,1.0,1.0,1,0.0,6166.666666666667,Jalahalli,37.0
1298.0,2.0,2.0,1,1.0,4545.454545454545,8th Phase JP Nagar,59.0
1710.0,3.0,3.0,1,2.0,7894.736842105263,Marathahalli,135.0
1000.0,2.0,2.0,1,1.0,4500.0,other,45.0
3350.0,3.0,3.0,1,3.0,4477.611940298508,Ramagondanahalli,150.0
1200.0,4.0,2.0,1,1.0,11500.0,other,138.0
1100.0,2.0,2.0,1,2.0,6181.818181818182,other,68.0
615.0,1.0,1.0,1,1.0,7479.674796747968,Jalahalli,46.0
1350.0,2.0,2.0,0,1.0,6296.2962962962965,Sarjapur  Road,85.0
5000.0,5.0,4.0,1,2.0,6500.0,other,325.0
2700.0,3.0,3.0,1,1.0,18555.555555555555,other,501.0
4000.0,6.0,6.0,1,2.0,11500.0,other,460.0
1718.0,3.0,3.0,1,2.0,7566.938300349243,other,130.0
1680.0,3.0,3.0,1,2.0,6666.666666666667,7th Phase JP Nagar,112.0
1500.0,2.0,2.0,1,0.0,6000.0,Hulimavu,90.0
1157.0,2.0,3.0,0,1.0,6222.990492653414,Sarjapur  Road,72.0
1179.0,2.0,2.0,1,1.0,4325.699745547074,Akshaya Nagar,51.0
1315.0,2.0,2.0,1,0.0,4599.239543726236,Hulimavu,60.48
1105.0,2.0,2.0,0,2.0,2550.2262443438913,other,28.18
1800.0,3.0,3.0,1,2.0,9722.222222222223,Banashankari,175.0
1010.0,2.0,2.0,1,1.0,5148.514851485149,other,52.0
630.0,1.0,1.0,0,1.0,7301.587301587301,Electronic City,46.0
1200.0,2.0,2.0,0,1.0,3008.3333333333335,other,36.1
1025.0,2.0,2.0,1,1.0,5853.658536585366,other,60.0
1195.0,2.0,2.0,1,2.0,4937.238493723849,Hennur Road,59.0
1012.0,2.0,2.0,0,1.0,5731.225296442688,Whitefield,58.0
1884.0,4.0,3.0,1,2.0,6263.2696390658175,other,118.0
1090.0,2.0,2.0,1,1.0,3394.4954128440368,other,37.0
1300.0,3.0,3.0,1,2.0,5999.230769230769,other,77.99
2950.0,4.0,4.0,1,2.0,8474.57627118644,other,250.0
1710.0,3.0,3.0,1,3.0,4970.7602339181285,Harlur,85.0
1500.0,3.0,3.0,1,1.0,4533.333333333333,Uttarahalli,68.0
1310.0,2.0,3.0,1,2.0,4045.8015267175574,other,53.0
674.0,1.0,2.0,0,1.0,2952.522255192878,other,19.9
1350.0,3.0,3.0,1,2.0,5185.185185185185,Hoodi,70.0
1464.0,2.0,3.0,1,2.0,7855.191256830601,other,115.0
715.0,2.0,3.0,1,1.0,4055.944055944056,other,29.0
1400.0,2.0,3.0,0,1.0,2889.2857142857147,Electronic City,40.45
1625.0,2.0,3.0,0,2.0,3000.0,Electronic City Phase II,48.75
1065.0,2.0,2.0,0,1.0,2888.262910798122,Electronic City,30.76
510.0,4.0,6.0,1,1.0,13725.490196078432,other,70.0
1385.0,3.0,3.0,1,3.0,6498.194945848375,other,90.0
1040.0,2.0,2.0,1,1.0,4807.692307692308,other,50.0
1817.0,3.0,3.0,1,2.0,6053.935057787562,Haralur Road,110.0
1205.0,2.0,2.0,1,1.0,3900.414937759336,other,47.0
1070.0,2.0,2.0,1,2.0,3124.299065420561,other,33.43
1070.0,2.0,2.0,1,1.0,4859.813084112149,other,52.0
1340.0,2.0,2.0,1,1.0,5597.014925373134,other,75.0
980.0,2.0,2.0,1,2.0,3571.4285714285716,other,35.0
1006.0,2.0,2.0,1,0.0,4373.75745526839,8th Phase JP Nagar,44.0
1098.0,2.0,2.0,1,1.0,6466.302367941712,Thanisandra,71.0
1200.0,2.0,2.0,1,1.0,4458.333333333333,other,53.5
4190.0,4.0,4.0,1,2.0,7756.563245823389,Thigalarapalya,325.0
1019.0,2.0,2.0,1,1.0,6084.396467124632,Sarjapur  Road,62.0
1150.0,2.0,2.0,0,2.0,3496.521739130435,Whitefield,40.21
1733.5,3.0,3.0,1,1.0,6922.411306605134,other,120.0
1415.0,2.0,2.0,1,2.0,8480.565371024735,other,120.0
1750.0,3.0,3.0,0,2.0,3314.285714285714,other,58.0
1537.0,3.0,3.0,0,2.0,5270.006506180872,other,81.0
1050.0,2.0,2.0,1,2.0,4285.714285714285,other,45.0
1452.0,3.0,3.0,1,3.0,3829.2011019283746,Kanakpura Road,55.6
1246.0,2.0,2.0,1,1.0,7624.398073836276,other,95.0
1890.0,4.0,3.0,1,2.0,4497.354497354498,Yelahanka,85.0
972.0,2.0,2.0,0,1.0,4115.22633744856,Electronic City Phase II,40.0
10624.0,4.0,4.0,1,2.0,22025.602409638555,other,2340.0
1500.0,5.0,4.0,1,3.0,10666.666666666666,other,160.0
630.0,1.0,1.0,0,1.0,5349.20634920635,Electronic City,33.7
1050.0,5.0,8.0,0,0.0,7619.047619047619,Kothanur,80.0
1255.0,2.0,3.0,1,1.0,4780.876494023904,other,60.0
1900.0,4.0,4.0,1,2.0,9736.842105263158,Ramamurthy Nagar,185.0
2440.0,3.0,3.0,1,1.0,5819.672131147541,other,142.0
1938.0,3.0,3.0,0,3.0,4782.765737874097,Kanakpura Road,92.69
1711.0,3.0,3.0,1,2.0,7305.669199298656,Bannerghatta Road,125.0
1200.0,4.0,5.0,1,3.0,20000.0,Nagarbhavi,240.0
1392.0,2.0,2.0,0,1.0,6824.712643678161,other,95.0
1225.0,2.0,2.0,0,1.0,6285.714285714285,Haralur Road,77.0
3418.0,3.0,4.0,1,2.0,6875.365710942071,Sarjapur  Road,235.0
1750.0,3.0,3.0,1,2.0,6857.142857142857,other,120.0
1260.0,2.0,3.0,1,1.0,6349.206349206349,other,80.0
691.0,1.0,1.0,0,1.0,4500.723589001447,Sarjapur  Road,31.1
2400.0,3.0,4.0,1,2.0,16666.666666666668,other,400.0
1285.0,2.0,2.0,1,1.0,6070.038910505837,Haralur Road,78.0
1590.0,3.0,3.0,1,2.0,6037.735849056604,Hebbal,96.0
1571.0,3.0,3.0,1,2.0,4137.492043284532,other,65.0
2800.0,5.0,5.0,1,1.0,7857.142857142857,other,220.0
1060.0,2.0,2.0,1,1.0,4590.566037735849,other,48.66
1255.0,2.0,2.0,1,1.0,4621.5139442231075,Hennur,58.0
702.0,4.0,4.0,1,0.0,9259.25925925926,other,65.0
2400.0,2.0,3.0,1,2.0,7708.333333333333,other,185.0
1520.0,2.0,3.0,1,3.0,5328.9473684210525,Bannerghatta Road,81.0
1170.0,2.0,2.0,1,1.0,3889.74358974359,other,45.51
1580.0,3.0,3.0,1,2.0,4746.835443037975,other,75.0
1777.26,3.0,3.0,1,2.0,5007.7084950991975,other,89.0
1303.0,2.0,2.0,1,2.0,4280.890253261704,Raja Rajeshwari Nagar,55.78
1680.0,2.0,2.0,1,3.0,3511.904761904762,other,59.0
1495.0,2.0,3.0,1,2.0,4682.274247491639,Whitefield,70.0
1835.0,3.0,3.0,0,1.0,5885.558583106267,Yelahanka,108.0
610.0,3.0,3.0,1,1.0,9836.065573770491,other,60.0
1080.0,2.0,2.0,1,2.0,3518.5185185185187,other,38.0
1025.0,2.0,2.0,0,1.0,2888.7804878048782,Electronic City,29.61
1225.0,2.0,2.0,0,1.0,5508.571428571428,Haralur Road,67.48
656.0,1.0,1.0,0,1.0,5300.304878048782,other,34.77
994.0,2.0,2.0,1,2.0,4527.162977867203,Sarjapur  Road,45.0
1025.0,2.0,2.0,1,1.0,6341.463414634146,other,65.0
1156.0,2.0,2.0,1,2.0,4498.269896193771,Marathahalli,52.0
1250.0,2.0,2.0,1,2.0,4800.0,JP Nagar,60.0
3092.0,4.0,4.0,1,3.0,7438.551099611902,other,230.0
1930.0,4.0,3.0,1,2.0,6321.243523316062,other,122.0
1020.0,2.0,2.0,1,1.0,6862.745098039216,other,70.0
1310.0,2.0,3.0,1,1.0,5343.511450381679,other,70.0
612.5,1.0,1.0,0,0.0,4500.408163265306,Jalahalli,27.565
1322.0,2.0,2.0,1,3.0,5295.00756429652,Kanakpura Road,70.0
1160.0,2.0,2.0,1,2.0,4913.793103448276,Kothanur,57.0
1100.0,2.0,2.0,1,2.0,4363.636363636364,other,48.0
1720.0,3.0,3.0,1,3.0,8720.93023255814,other,150.0
1689.0,3.0,3.0,0,2.0,6098.283007696862,other,103.0
1090.0,2.0,2.0,1,1.0,4350.45871559633,other,47.42
2000.0,2.0,2.0,1,0.0,3750.0,KR Puram,75.0
1155.0,2.0,2.0,1,2.0,5974.025974025974,other,69.0
4000.0,6.0,6.0,1,0.0,5750.0,other,230.0
3913.0,5.0,4.0,0,0.0,4497.827753641707,Sarjapur  Road,176.0
3520.0,5.0,3.0,1,2.0,9090.90909090909,Hebbal,320.0
1125.0,2.0,2.0,0,2.0,3553.7777777777774,JP Nagar,39.98
1847.0,3.0,3.0,0,3.0,4981.050351922036,Yelahanka,92.0
1515.0,2.0,3.0,1,1.0,5016.501650165016,7th Phase JP Nagar,76.0
3450.0,7.0,8.0,1,2.0,6521.739130434783,Raja Rajeshwari Nagar,225.0
2500.0,3.0,5.0,1,1.0,4800.0,Yelahanka,120.0
1130.0,2.0,2.0,1,2.0,4867.256637168141,Sarjapur  Road,55.0
1049.0,2.0,2.0,1,1.0,4861.773117254528,Bellandur,51.0
2650.0,4.0,3.0,1,0.0,6603.773584905661,other,175.0
850.0,2.0,2.0,0,1.0,2988.235294117647,other,25.4
1842.0,3.0,3.0,0,2.0,6243.213897937025,other,115.0
2600.0,5.0,5.0,1,3.0,14230.76923076923,other,370.0
1282.0,2.0,2.0,0,1.0,5616.224648985959,Jakkur,72.0
800.0,2.0,2.0,1,1.0,5000.0,other,40.0
1200.0,4.0,4.0,1,2.0,20000.0,other,240.0
1190.0,2.0,3.0,0,2.0,2550.4201680672268,Chandapura,30.35
1318.0,2.0,3.0,0,1.0,5159.332321699545,other,68.0
1698.0,2.0,2.0,0,1.0,6183.745583038869,Kanakpura Road,105.0
2030.0,2.0,3.0,1,1.0,8965.51724137931,other,182.0
1276.0,2.0,3.0,1,1.0,2500.0,other,31.9
1555.0,2.0,3.0,1,1.0,4308.681672025724,other,67.0
1881.0,3.0,3.0,0,2.0,7708.665603402445,Sarjapur  Road,145.0
2900.0,3.0,3.0,1,2.0,11206.896551724138,other,325.0
1890.0,3.0,3.0,0,2.0,5767.195767195767,Yelahanka,109.0
900.0,5.0,5.0,1,2.0,15000.0,other,135.0
935.0,2.0,2.0,0,1.0,3422.4598930481284,Old Madras Road,32.0
1000.0,2.0,2.0,1,3.0,5800.0,other,58.0
1510.0,3.0,3.0,1,2.0,4966.887417218543,other,75.0
1120.0,2.0,2.0,1,1.0,4464.285714285715,Uttarahalli,50.0
930.0,2.0,2.0,1,1.0,2794.6236559139784,other,25.99
1160.0,2.0,3.0,1,2.0,3620.689655172414,Electronic City,42.0
1419.0,2.0,2.0,1,2.0,3389.7110641296686,Raja Rajeshwari Nagar,48.1
1175.0,2.0,2.0,1,2.0,5276.595744680851,other,62.0
1350.0,2.0,3.0,1,1.0,4666.666666666667,Bellandur,63.0
2215.0,3.0,3.0,1,2.0,14898.419864559819,Malleshwaram,330.0
996.0,2.0,2.0,1,1.0,2500.0,other,24.9
1076.0,2.0,2.0,0,1.0,2800.185873605948,other,30.13
2180.0,4.0,4.0,1,3.0,5275.229357798165,other,115.0
1715.0,3.0,3.0,1,3.0,6530.6122448979595,Kasavanhalli,112.0
1072.0,2.0,2.0,1,2.0,4197.761194029851,Hebbal,45.0
1230.0,2.0,2.0,1,1.0,6504.065040650406,Panathur,80.0
1600.0,2.0,3.0,1,1.0,4062.5,other,65.0
1411.0,3.0,3.0,0,1.0,6608.788093550674,Thanisandra,93.25
3600.0,5.0,5.0,1,3.0,4027.777777777778,other,145.0
2404.0,3.0,3.0,1,2.0,5740.432612312812,Jalahalli,138.0
1200.0,4.0,4.0,1,2.0,15833.333333333334,other,190.0
1200.0,3.0,3.0,0,2.0,18833.333333333332,Nagarbhavi,226.0
1208.0,3.0,3.0,1,1.0,3725.1655629139073,other,45.0
1700.0,5.0,5.0,1,2.0,17647.058823529413,Yeshwanthpur,300.0
1225.0,2.0,2.0,0,1.0,5701.224489795918,Haralur Road,69.84
1162.0,2.0,2.0,0,1.0,5938.037865748709,Hebbal,69.0
1262.0,2.0,3.0,1,1.0,5150.5546751188585,Thanisandra,65.0
1050.0,2.0,2.0,0,2.0,3333.3333333333335,other,35.0
1160.0,2.0,2.0,0,1.0,2888.793103448276,Electronic City Phase II,33.51
1500.0,3.0,3.0,0,1.0,4130.0,other,61.95
1610.0,3.0,3.0,1,3.0,5279.503105590062,other,85.0
1340.0,2.0,2.0,1,2.0,3059.7014925373132,Whitefield,41.0
2275.0,4.0,3.0,1,2.0,8000.0,Sarjapur  Road,182.0
1162.0,2.0,2.0,1,1.0,4991.394148020654,Budigere,58.0
1500.0,2.0,2.0,1,0.0,9666.666666666666,other,145.0
3150.0,3.0,4.0,1,1.0,4285.714285714285,other,135.0
1170.0,2.0,2.0,0,2.0,5555.555555555556,Hosa Road,65.0
980.0,2.0,2.0,1,1.0,2551.0204081632655,Sarjapur  Road,25.0
1800.0,3.0,3.0,1,2.0,3333.3333333333335,other,60.0
1423.0,2.0,3.0,0,1.0,5040.758959943781,other,71.73
1106.0,2.0,2.0,1,3.0,3616.6365280289333,Kaggadasapura,40.0
1105.0,2.0,2.0,1,2.0,2497.737556561086,other,27.6
7500.0,6.0,4.0,1,2.0,24000.0,other,1800.0
1255.0,2.0,2.0,1,1.0,4517.92828685259,other,56.7
1525.0,2.0,3.0,1,2.0,4262.295081967213,Sarjapur  Road,65.0
1061.0,2.0,2.0,0,1.0,3671.065032987748,other,38.95
600.0,2.0,2.0,0,2.0,4916.666666666667,other,29.5
1400.0,2.0,3.0,0,2.0,2889.2857142857147,Electronic City Phase II,40.45
2100.0,3.0,3.0,1,2.0,6904.761904761905,other,145.0
660.0,1.0,2.0,1,1.0,2500.0,Electronic City,16.5
633.0,1.0,2.0,1,1.0,2843.6018957345973,Kengeri,18.0
1260.0,2.0,2.0,1,3.0,9523.809523809523,other,120.0
907.0,2.0,2.0,1,0.0,6111.35611907387,other,55.43
2047.0,3.0,3.0,0,2.0,3299.9511480214946,Hennur Road,67.55
2597.0,4.0,4.0,1,3.0,7277.628032345014,other,189.0
1211.0,2.0,2.0,1,1.0,5202.312138728324,Bellandur,63.0
1904.0,3.0,3.0,1,2.0,6775.210084033613,Hennur Road,129.0
1205.0,2.0,2.0,0,1.0,6130.290456431535,other,73.87
1164.0,2.0,2.0,1,2.0,5505.154639175258,Yeshwanthpur,64.08
1410.0,2.0,2.0,1,2.0,5177.304964539007,other,73.0
1150.0,2.0,2.0,1,1.0,3652.1739130434785,other,42.0
1170.0,2.0,2.0,0,2.0,4539.316239316239,other,53.11
1420.0,2.0,2.0,1,1.0,4366.197183098591,Hennur,62.0
1125.0,2.0,2.0,1,2.0,4000.0,Panathur,45.0
1789.0,3.0,3.0,1,3.0,4192.286193404137,other,75.0
1021.0,2.0,2.0,1,1.0,7443.682664054848,Hulimavu,76.0
1074.0,2.0,2.0,0,2.0,2500.0,other,26.85
1222.0,2.0,2.0,1,3.0,3927.986906710311,other,48.0
1981.0,3.0,3.0,1,1.0,6764.260474507824,Hennur Road,134.0
1103.0,2.0,2.0,1,2.0,4986.400725294651,other,55.0
1201.0,2.0,2.0,1,1.0,5412.156536219817,other,65.0
970.0,2.0,2.0,1,1.0,3711.340206185567,Sarjapur  Road,36.0
920.0,2.0,2.0,1,2.0,3586.9565217391305,Sarjapur,33.0
1520.0,3.0,3.0,1,3.0,5592.105263157895,Yeshwanthpur,85.0
675.0,3.0,3.0,1,2.0,11111.111111111111,other,75.0
1268.0,2.0,3.0,0,1.0,5914.826498422713,other,75.0
660.0,1.0,1.0,1,0.0,4545.454545454545,other,30.0
1755.0,3.0,3.0,1,2.0,6552.706552706552,Harlur,115.0
945.0,2.0,2.0,1,1.0,3703.703703703704,other,35.0
500.0,1.0,1.0,0,1.0,6600.0,8th Phase JP Nagar,33.0
2820.0,4.0,4.0,1,0.0,5443.262411347518,Harlur,153.5
1632.0,3.0,4.0,1,0.0,8578.43137254902,other,140.0
1167.0,2.0,2.0,1,2.0,3213.367609254499,Rachenahalli,37.5
1276.0,2.0,2.0,1,2.0,6269.592476489028,other,80.0
1234.0,2.0,2.0,1,2.0,4132.90113452188,Thanisandra,51.0
1180.0,2.0,2.0,1,1.0,6355.932203389831,other,75.0
1370.0,2.0,3.0,1,2.0,6350.36496350365,other,87.0
1015.0,2.0,2.0,0,2.0,2549.753694581281,Chandapura,25.88
1200.0,9.0,9.0,1,3.0,19166.666666666668,other,230.0
1400.0,3.0,3.0,1,1.0,6428.571428571428,Electronic City,90.0
1500.0,6.0,5.0,1,3.0,10333.333333333334,Whitefield,155.0
1050.0,2.0,2.0,1,0.0,3809.5238095238096,other,40.0
1251.0,2.0,2.0,0,1.0,3677.0583533173462,Ramagondanahalli,46.0
1677.0,3.0,3.0,1,2.0,5493.738819320215,Yeshwanthpur,92.13
1346.0,2.0,2.0,0,1.0,5005.94353640416,Sarjapur  Road,67.38
1090.0,2.0,2.0,0,1.0,2888.0733944954127,Electronic City Phase II,31.48
1200.0,4.0,5.0,1,3.0,20000.0,other,240.0
1290.0,2.0,3.0,1,3.0,3961.2403100775196,other,51.1
7514.0,7.0,5.0,0,2.0,19962.736225712004,Rajaji Nagar,1500.0
1881.0,3.0,3.0,1,2.0,7708.665603402445,Sarjapur  Road,145.0
1150.0,2.0,2.0,1,2.0,4521.739130434783,other,52.0
2690.0,3.0,3.0,1,2.0,10966.542750929368,Sarjapur,295.0
1200.0,2.0,3.0,1,2.0,3500.0,Kanakpura Road,42.0
2735.0,4.0,3.0,1,2.0,12431.44424131627,other,340.0
950.0,2.0,2.0,1,0.0,6842.105263157895,other,65.0
1491.0,3.0,3.0,1,3.0,2716.2977867203217,other,40.5
1050.0,2.0,2.0,0,1.0,4920.0,Ramamurthy Nagar,51.66
1660.0,3.0,3.0,0,2.0,7891.566265060241,Hoodi,131.0
1134.0,2.0,2.0,1,2.0,4850.088183421517,other,55.0
1100.0,2.0,2.0,1,1.0,5454.545454545455,Hebbal,60.0
800.0,4.0,4.0,1,2.0,7500.0,other,60.0
1200.0,2.0,2.0,0,1.0,3008.3333333333335,other,36.1
1200.0,4.0,4.0,1,3.0,20000.0,Nagarbhavi,240.0
980.0,3.0,3.0,1,1.0,8163.265306122449,other,80.0
1080.0,2.0,2.0,1,1.0,3499.9999999999995,other,37.8
705.0,2.0,1.0,1,1.0,7092.198581560284,other,50.0
1200.0,2.0,3.0,1,2.0,2916.6666666666665,other,35.0
1200.0,2.0,2.0,1,1.0,4166.666666666667,other,50.0
1804.0,3.0,3.0,0,2.0,7039.911308203991,other,127.0
750.0,2.0,2.0,1,0.0,2666.6666666666665,other,20.0
420.0,1.0,2.0,1,1.0,5952.380952380952,other,25.0
2800.0,4.0,4.0,1,2.0,9000.0,Malleshwaram,252.0
1090.0,2.0,2.0,0,2.0,3520.1834862385317,other,38.37
1500.0,2.0,2.0,1,0.0,15333.333333333334,other,230.0
1287.0,3.0,3.0,1,1.0,4273.504273504273,Electronic City,55.0
2215.0,4.0,3.0,1,2.0,7088.03611738149,Thigalarapalya,157.0
2800.0,4.0,4.0,1,2.0,13392.857142857143,other,375.0
1045.0,2.0,2.0,1,2.0,4033.492822966507,Sarjapur  Road,42.15
1263.0,2.0,2.0,0,1.0,3749.802058590657,Hormavu,47.36
1431.0,3.0,3.0,1,2.0,5939.902166317261,Whitefield,85.0
999.0,2.0,2.0,1,2.0,3293.293293293293,other,32.9
1650.0,3.0,3.0,1,2.0,5181.818181818182,other,85.5
1535.0,3.0,3.0,1,1.0,4690.553745928339,other,72.0
2524.0,5.0,4.0,0,2.0,7131.537242472266,Marathahalli,180.0
1300.0,3.0,3.0,0,2.0,5307.692307692308,Kanakpura Road,69.0
600.0,3.0,3.0,1,2.0,20833.333333333332,other,125.0
2095.0,3.0,3.0,1,2.0,7159.904534606205,7th Phase JP Nagar,150.0
284.0,1.0,1.0,1,1.0,2816.9014084507044,other,8.0
500.0,1.0,1.0,0,1.0,2800.0,other,14.0
1265.0,2.0,2.0,1,2.0,5375.494071146245,other,68.0
1215.0,2.0,2.0,1,1.0,3700.411522633745,other,44.96
2200.0,2.0,2.0,1,0.0,8181.818181818182,other,180.0
1028.0,2.0,2.0,1,1.0,4961.089494163424,Electronics City Phase 1,51.0
1835.0,2.0,3.0,1,2.0,5013.623978201635,other,92.0
1800.0,3.0,3.0,1,3.0,3611.1111111111113,other,65.0
2077.0,3.0,3.0,0,3.0,8425.613866153106,other,175.0
2880.0,3.0,4.0,1,2.0,7326.388888888889,Sarjapur  Road,211.0
499.0,5.0,6.0,1,0.0,17835.67134268537,other,89.0
708.0,2.0,2.0,1,1.0,4399.717514124294,other,31.15
1200.0,2.0,2.0,1,3.0,10000.0,other,120.0
925.0,2.0,2.0,1,1.0,5000.0,other,46.25
2826.0,3.0,3.0,0,1.0,5237.0842179759375,Bannerghatta Road,148.0
458.0,1.0,1.0,0,0.0,7349.344978165938,Kanakpura Road,33.66
3500.0,4.0,4.0,1,0.0,4285.714285714285,other,150.0
5400.0,4.0,4.0,1,2.0,4629.62962962963,other,250.0
1000.0,5.0,4.0,1,2.0,20000.0,other,200.0
